K,Rho,Run_ID,Drift_Val,Scenario
64,4,34,0.0,Ideal (Drift=0%)
64,4,34,0.0,Ideal (Drift=0%)
64,4,34,0.0,Ideal (Drift=0%)
64,4,34,0.0,Ideal (Drift=0%)
64,4,34,0.0,Ideal (Drift=0%)
64,4,34,0.0,Ideal (Drift=0%)
64,4,34,0.0,Ideal (Drift=0%)
40,4,34,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
64,4,35,0.0,Ideal (Drift=0%)
40,4,35,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
64,4,37,0.0,Ideal (Drift=0%)
40,4,37,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
64,4,36,0.0,Ideal (Drift=0%)
40,4,36,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
64,4,38,0.0,Ideal (Drift=0%)
40,4,38,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
64,4,39,0.0,Ideal (Drift=0%)
40,4,39,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
64,4,41,0.0,Ideal (Drift=0%)
40,4,41,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
64,4,40,0.0,Ideal (Drift=0%)
40,4,40,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
64,4,42,0.0,Ideal (Drift=0%)
40,4,42,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
64,4,43,0.0,Ideal (Drift=0%)
40,4,43,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
64,4,44,0.0,Ideal (Drift=0%)
40,4,44,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
64,4,46,0.0,Ideal (Drift=0%)
40,4,46,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
64,4,45,0.0,Ideal (Drift=0%)
40,4,45,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
64,4,48,0.0,Ideal (Drift=0%)
40,4,48,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
64,4,47,0.0,Ideal (Drift=0%)
40,4,47,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
64,4,49,0.0,Ideal (Drift=0%)
40,4,49,0.0,Ideal (Drift=0%)
64,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
64,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
32,4,0,0.004,Stress (Drift=0.15%)
40,4,0,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
64,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
32,4,4,0.004,Stress (Drift=0.15%)
8,4,4,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
64,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
32,4,2,0.004,Stress (Drift=0.15%)
40,2,2,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
128,2,5,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
32,4,5,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
64,4,5,0.004,Stress (Drift=0.15%)
40,4,5,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
64,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
32,4,1,0.004,Stress (Drift=0.15%)
40,4,1,0.004,Stress (Drift=0.15%)
64,4,3,0.004,Stress (Drift=0.15%)
64,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
64,4,3,0.004,Stress (Drift=0.15%)
64,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
64,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
64,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
32,4,3,0.004,Stress (Drift=0.15%)
8,4,3,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
64,4,6,0.004,Stress (Drift=0.15%)
32,4,6,0.004,Stress (Drift=0.15%)
8,4,6,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
32,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
64,4,11,0.004,Stress (Drift=0.15%)
40,4,11,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
32,4,8,0.004,Stress (Drift=0.15%)
64,4,8,0.004,Stress (Drift=0.15%)
40,4,8,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
64,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
32,4,10,0.004,Stress (Drift=0.15%)
40,4,10,0.004,Stress (Drift=0.15%)
64,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
64,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
64,4,9,0.004,Stress (Drift=0.15%)
64,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
64,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
32,4,9,0.004,Stress (Drift=0.15%)
40,4,9,0.004,Stress (Drift=0.15%)
64,4,7,0.004,Stress (Drift=0.15%)
32,4,7,0.004,Stress (Drift=0.15%)
32,4,7,0.004,Stress (Drift=0.15%)
32,4,7,0.004,Stress (Drift=0.15%)
32,4,7,0.004,Stress (Drift=0.15%)
32,4,7,0.004,Stress (Drift=0.15%)
